OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,q.value,Kingdom,Phylum,Class,Order,Family,Genus,Species
Otu00001,0.073585,0.000793,0.007271,0.025797,0.000185,0.004536,0.000999,0.018029,Bacteria(100),Candidatus_Saccharibacteria(100),Candidatus_Saccharibacteria_unclassified(100),Candidatus_Saccharibacteria_unclassified(100),Candidatus_Saccharibacteria_unclassified(100),Candidatus_Saccharibacteria_unclassified(100),
Otu00002,0.060156,0.000126,0.002899,0.130456,0.002044,0.015071,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu00003,0.152356,0.001561,0.010201,0.001349,1.3e-05,0.0012,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Alloprevotella(100),
Otu00004,0.023688,0.000407,0.005208,0.091966,0.000646,0.008472,0.000999,0.018029,Bacteria(100),Proteobacteria(100),Proteobacteria_unclassified(100),Proteobacteria_unclassified(100),Proteobacteria_unclassified(100),Proteobacteria_unclassified(100),
Otu00005,0.056475,0.000831,0.007442,0.018414,0.000211,0.004841,0.000999,0.018029,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Peptostreptococcaceae(100),Romboutsia(100),
Otu00006,0.054741,0.000863,0.007583,0.001196,0,0.000189,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu00008,0.016344,6.2e-05,0.002039,0.074482,0.000671,0.008633,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu00009,0.039996,0.00011,0.002704,0.005861,5e-06,0.000747,0.000999,0.018029,Bacteria(100),Proteobacteria(100),Betaproteobacteria(100),Burkholderiales(100),Sutterellaceae(98),Parasutterella(98),
Otu00011,0.006061,1e-05,0.000806,0.044052,0.000105,0.003416,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu00012,0.030909,0.001889,0.011221,6e-05,0,3.2e-05,0.000999,0.018029,Bacteria(100),Deferribacteres(100),Deferribacteres(100),Deferribacterales(100),Deferribacteraceae(100),Mucispirillum(100),
Otu00014,0.019908,2e-05,0.001143,4.7e-05,0,1.3e-05,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(97),Bacteroidetes_unclassified(97),Bacteroidetes_unclassified(97),Bacteroidetes_unclassified(97),
Otu00015,0.007093,1.3e-05,0.000936,5.3e-05,0,2.1e-05,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Rikenellaceae(100),Alistipes(100),
Otu00020,0.016005,0.000126,0.002894,0.002313,2e-06,0.000518,0.000999,0.018029,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00021,0.020602,1.5e-05,0.000999,1.3e-05,0,9e-06,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Parabacteroides(100),
Otu00023,0.00059,0,0.000101,0.02508,4.3e-05,0.002174,0.000999,0.018029,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00025,8e-06,0,8e-06,0.024382,0.00031,0.005866,0.000999,0.018029,Bacteria(100),Tenericutes(100),Mollicutes(100),Anaeroplasmatales(100),Anaeroplasmataceae(100),Anaeroplasma(100),
Otu00026,0.00681,3e-05,0.001408,0.018547,1.6e-05,0.001314,0.000999,0.018029,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Lactobacillaceae(100),Lactobacillus(100),
Otu00027,0.018038,4e-06,0.000524,0.002465,2e-06,0.000481,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(71),Porphyromonadaceae_unclassified(71),
Otu00028,0.012281,7e-05,0.002153,0,0,0,0.000999,0.018029,Bacteria(100),Firmicutes(100),Erysipelotrichia(100),Erysipelotrichales(100),Erysipelotrichaceae(100),Turicibacter(100),
Otu00030,0.015494,1.5e-05,0.000998,0.000997,0,0.000207,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Parabacteroides(100),
Otu00031,0.001459,5e-06,0.000593,0.007317,1.5e-05,0.001301,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu00032,0.015036,3.5e-05,0.00153,0.000319,0,7.5e-05,0.000999,0.018029,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00033,0.018549,0.000101,0.002591,0,0,0,0.000999,0.018029,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00034,0.001802,1e-06,0.000267,0.010819,5.9e-05,0.002564,0.000999,0.018029,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Lactobacillaceae(100),Lactobacillus(100),
Otu00036,1.6e-05,0,1.1e-05,0.013058,0.000254,0.005316,0.000999,0.018029,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(63),Firmicutes_unclassified(63),Firmicutes_unclassified(63),Firmicutes_unclassified(63),
Otu00037,4e-06,0,4e-06,0.003236,1.3e-05,0.001185,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidia(99),Bacteroidales(99),Bacteroidales_unclassified(99),Bacteroidales_unclassified(99),
Otu00038,0.007963,4e-06,0.000487,0.00216,0,0.000137,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Porphyromonadaceae_unclassified(84),
Otu00039,4e-06,0,4e-06,0.012759,0.000314,0.005904,0.000999,0.018029,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00040,4e-05,0,1.4e-05,0.000372,0,9.3e-05,0.000999,0.018029,Bacteria(100),Verrucomicrobia(100),Verrucomicrobiae(100),Verrucomicrobiales(100),Verrucomicrobiaceae(100),Akkermansia(100),
Otu00041,0.004234,3e-06,0.000468,1.3e-05,0,9e-06,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu00042,0.001491,2e-06,0.000341,0.007018,1.5e-05,0.001281,0.000999,0.018029,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(89),
Otu00044,0.008457,3.6e-05,0.001544,0,0,0,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Paraprevotella(100),
Otu00045,0.010622,6e-06,0.000634,2e-05,0,1.4e-05,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(90),Bacteroidetes_unclassified(90),Bacteroidetes_unclassified(90),Bacteroidetes_unclassified(90),
Otu00046,0,0,0,0.006592,1.5e-05,0.001284,0.000999,0.018029,Bacteria(100),Chlamydiae(100),Chlamydiia(100),Chlamydiales(100),Chlamydiaceae(100),Chlamydia(100),
Otu00048,0.000195,0,0.000108,0.009576,1.5e-05,0.001287,0.000999,0.018029,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Oscillibacter(100),
Otu00049,0.001136,1e-06,0.000297,0.00943,3.6e-05,0.002005,0.000999,0.018029,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00051,0,0,0,0.016089,5.8e-05,0.002542,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu00053,0.003856,3e-06,0.000464,0.001834,0,0.000188,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidia(86),Bacteroidales(86),Bacteroidales_unclassified(85),Bacteroidales_unclassified(85),
Otu00055,0.000614,0,0.000149,0.006326,1.2e-05,0.001163,0.000999,0.018029,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00058,8e-06,0,5e-06,0.012041,0.000195,0.004651,0.000999,0.018029,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00061,0.006475,5e-06,0.000574,0.001675,1e-06,0.000268,0.000999,0.018029,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Flavonifractor(100),
Otu00062,0.000108,0,2.3e-05,0.008446,5e-06,0.000716,0.000999,0.018029,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00064,0,0,0,0.011556,5.4e-05,0.002452,0.000999,0.018029,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00065,0.006683,0.000143,0.003085,0,0,0,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Rikenellaceae(100),Rikenellaceae_unclassified(99),
Otu00067,0,0,0,0.008433,3e-06,0.000556,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Barnesiella(99),
Otu00069,0.003852,3e-06,0.000429,0,0,0,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu00070,0.003636,4e-06,0.00054,0.001163,0,0.000179,0.000999,0.018029,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(59),
Otu00071,0.000171,0,4.1e-05,0.005456,4e-06,0.000656,0.000999,0.018029,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Oscillibacter(92),
Otu00072,0.001942,2e-06,4e-04,0.004034,1e-06,0.000389,0.000999,0.018029,Bacteria(100),Firmicutes(99),Clostridia(99),Clostridia_unclassified(99),Clostridia_unclassified(99),Clostridia_unclassified(99),
Otu00073,0,0,0,0.006227,1.2e-05,0.001151,0.000999,0.018029,Bacteria(100),Firmicutes(100),Erysipelotrichia(100),Erysipelotrichales(100),Erysipelotrichaceae(100),Clostridium_XVIII(100),
Otu00075,0.001754,0,0.000158,1.3e-05,0,9e-06,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidia(99),Bacteroidales(99),Bacteroidales_unclassified(99),Bacteroidales_unclassified(99),
Otu00078,0.005674,4e-06,0.000497,0,0,0,0.000999,0.018029,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00083,8e-06,0,5e-06,0.001336,6e-06,0.000837,0.000999,0.018029,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00084,4e-06,0,4e-06,0.003901,8e-06,0.000963,0.000999,0.018029,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00085,8e-06,0,5e-06,0.008865,9.3e-05,0.003219,0.000999,0.018029,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00086,0,0,0,0.006001,6e-06,0.000828,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Rikenellaceae(100),Alistipes(100),
Otu00087,0,0,0,0.004931,8e-06,0.000919,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(99),Porphyromonadaceae_unclassified(99),
Otu00090,1.6e-05,0,9e-06,0.002313,2e-06,0.000448,0.000999,0.018029,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridium_sensu_stricto(98),
Otu00092,0.002249,0,0.000129,1.3e-05,0,9e-06,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(97),Bacteroidetes_unclassified(97),Bacteroidetes_unclassified(97),Bacteroidetes_unclassified(97),
Otu00093,0.0013,1e-06,0.000206,0.00325,2e-06,0.00044,0.000999,0.018029,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Clostridium_XlVb(100),
Otu00095,0.000502,0,0.000107,0.005815,7e-06,0.000868,0.000999,0.018029,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Lactobacillaceae(100),Lactobacillus(100),
Otu00097,0.001392,1e-06,0.000209,0.002858,0,0.000231,0.000999,0.018029,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00099,0.002496,3e-06,0.000413,0,0,0,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Rikenellaceae(100),Alistipes(100),
Otu00100,0.002811,3e-06,0.000417,0,0,0,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(99),Bacteroidales_unclassified(99),
Otu00104,0.000606,1e-06,0.000256,0.004014,3e-06,0.000615,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu00106,0.001842,1e-06,0.000277,0.000545,0,6.4e-05,0.000999,0.018029,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00107,0,0,0,0.002751,8e-06,0.000949,0.000999,0.018029,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00110,0.000415,0,7.6e-05,0.002153,1e-06,0.00024,0.000999,0.018029,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(61),Ruminococcaceae_unclassified(61),
Otu00111,8e-06,0,8e-06,0.005316,7e-06,0.000894,0.000999,0.018029,Bacteria(100),Proteobacteria(100),Betaproteobacteria(99),Betaproteobacteria_unclassified(98),Betaproteobacteria_unclassified(98),Betaproteobacteria_unclassified(98),
Otu00112,0.001228,0,0.000182,0,0,0,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Odoribacter(100),
Otu00113,0.001798,1e-06,0.000311,5.3e-05,0,1.9e-05,0.000999,0.018029,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Enterococcaceae(100),Enterococcus(99),
Otu00114,3.6e-05,0,1.7e-05,0.002685,2e-06,0.00048,0.000999,0.018029,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00116,8e-06,0,8e-06,0.002778,2e-06,0.000413,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Parabacteroides(100),
Otu00117,0.002883,1e-06,0.000201,0,0,0,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu00121,0.000343,0,0.000112,7e-06,0,7e-06,0.000999,0.018029,Bacteria(100),Bacteria_unclassified(99),Bacteria_unclassified(99),Bacteria_unclassified(99),Bacteria_unclassified(99),Bacteria_unclassified(99),
Otu00122,4e-06,0,4e-06,0.003057,1e-06,0.000324,0.000999,0.018029,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00124,0.000427,0,5.5e-05,0.002273,1e-06,0.000325,0.000999,0.018029,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00125,0.001284,0,0.000166,7e-06,0,7e-06,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu00127,5.2e-05,0,1.7e-05,0.001754,2e-06,0.000408,0.000999,0.018029,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00128,8e-06,0,5e-06,0.001243,1e-06,0.000319,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu00129,0.000243,0,3.9e-05,0.001302,0,0.000163,0.000999,0.018029,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Enterorhabdus(100),
Otu00130,5.6e-05,0,1.6e-05,0.000691,0,0.000109,0.000999,0.018029,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00131,0.001814,1e-06,0.000183,5.3e-05,0,5.3e-05,0.000999,0.018029,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00133,8.4e-05,0,2e-05,0.001302,0,0.000168,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(99),Porphyromonadaceae_unclassified(74),
Otu00134,4e-06,0,4e-06,0.001621,0,0.000232,0.000999,0.018029,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00135,0.00051,0,5.1e-05,0.001389,0,0.000127,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidia(95),Bacteroidales(95),Bacteroidales_unclassified(88),Bacteroidales_unclassified(88),
Otu00136,0,0,0,0.002851,5e-06,0.000716,0.000999,0.018029,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00137,0,0,0,0.001901,2e-06,0.00043,0.000999,0.018029,Bacteria(100),Tenericutes(100),Mollicutes(100),Anaeroplasmatales(100),Anaeroplasmataceae(100),Anaeroplasma(100),
Otu00138,0.000993,0,8.2e-05,0.000299,0,7e-05,0.000999,0.018029,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00140,0.001021,1e-06,0.00021,0.000239,0,7.2e-05,0.000999,0.018029,Bacteria(100),Tenericutes(100),Mollicutes(100),Mycoplasmatales(100),Mycoplasmataceae(100),Ureaplasma(100),
Otu00142,4e-06,0,4e-06,0.001455,1e-06,0.000245,0.000999,0.018029,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00144,0,0,0,0.000512,2e-06,0.000512,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu00145,0.000965,1e-06,0.000237,9.3e-05,0,2e-05,0.000999,0.018029,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(72),Clostridiales_unclassified(72),
Otu00146,0,0,0,0.00224,8e-06,0.000937,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu00149,4e-06,0,4e-06,0.000837,0,0.000191,0.000999,0.018029,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Oscillibacter(100),
Otu00150,0.000124,0,1.5e-05,0.000957,0,0.000126,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Rikenellaceae(100),Alistipes(100),
Otu00151,0.001639,1e-06,0.000277,0,0,0,0.000999,0.018029,Bacteria(100),Proteobacteria(100),Alphaproteobacteria(100),Alphaproteobacteria_unclassified(100),Alphaproteobacteria_unclassified(100),Alphaproteobacteria_unclassified(100),
Otu00153,0.000502,0,6.1e-05,0.001309,0,0.000163,0.000999,0.018029,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00156,0.001164,0,0.000107,0.000239,0,8.2e-05,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(94),Bacteroidales_unclassified(94),
Otu00157,8e-06,0,8e-06,0.001582,0,0.000214,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(99),Porphyromonadaceae_unclassified(99),
Otu00160,0.000323,0,9.8e-05,0,0,0,0.000999,0.018029,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00162,0.000514,0,6.7e-05,0,0,0,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(97),Bacteroidales_unclassified(97),
Otu00163,0.000682,0,9.9e-05,0,0,0,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(98),Porphyromonadaceae_unclassified(98),
Otu00168,0.000463,0,7e-05,7e-06,0,7e-06,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(87),Porphyromonadaceae_unclassified(87),
Otu00169,0.000925,0,9.3e-05,1.3e-05,0,9e-06,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidia(57),Bacteroidales(57),Bacteroidales_unclassified(53),Bacteroidales_unclassified(53),
Otu00171,5.6e-05,0,2.2e-05,0.00103,0,0.000128,0.000999,0.018029,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Oscillibacter(94),
Otu00172,0,0,0,0.001914,5e-06,0.000729,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Porphyromonadaceae_unclassified(100),
Otu00176,4e-06,0,4e-06,0.000964,0,0.000194,0.000999,0.018029,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00177,2.8e-05,0,1e-05,0.000937,0,0.000134,0.000999,0.018029,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00179,6e-05,0,2.5e-05,0.000292,0,3.8e-05,0.000999,0.018029,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Intestinimonas(91),
Otu00182,0.001144,1e-06,0.000218,0,0,0,0.000999,0.018029,Bacteria(100),Proteobacteria(100),Proteobacteria_unclassified(100),Proteobacteria_unclassified(100),Proteobacteria_unclassified(100),Proteobacteria_unclassified(100),
Otu00183,0.000152,0,4.4e-05,0.000797,0,9.4e-05,0.000999,0.018029,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Enterorhabdus(100),
Otu00184,0.001065,0,0.000167,0,0,0,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu00189,3.6e-05,0,1.3e-05,0.000625,0,0.000151,0.000999,0.018029,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00191,4e-06,0,4e-06,0.002485,4e-06,7e-04,0.000999,0.018029,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(93),Firmicutes_unclassified(93),Firmicutes_unclassified(93),Firmicutes_unclassified(93),
Otu00192,0,0,0,0.000565,0,9.8e-05,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu00195,0.000108,0,3.7e-05,0.000512,0,5.9e-05,0.000999,0.018029,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00196,0,0,0,0.001515,1e-06,0.000258,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(97),Bacteroidetes_unclassified(97),Bacteroidetes_unclassified(97),Bacteroidetes_unclassified(97),
Otu00197,0.000766,1e-06,0.000208,0,0,0,0.000999,0.018029,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Gemmiger(100),
Otu00198,0.000319,0,0.000112,0,0,0,0.000999,0.018029,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00199,0,0,0,0.000977,0,0.000122,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Rikenellaceae(100),Alistipes(100),
Otu00200,8.4e-05,0,2.6e-05,0.000817,1e-06,0.000237,0.000999,0.018029,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00202,7.6e-05,0,1.8e-05,0.000904,0,0.000202,0.000999,0.018029,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00204,0,0,0,0.001283,6e-06,0.000805,0.000999,0.018029,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00205,0.000247,0,5.8e-05,0,0,0,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu00210,0.000825,0,0.000133,2.7e-05,0,1.1e-05,0.000999,0.018029,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(98),Bacteroidetes_unclassified(98),Bacteroidetes_unclassified(98),Bacteroidetes_unclassified(98),
